PID,FearRatingAudio,ExpFearConvert,UniqueEvent,AvgHR,HRzScore,Description,Emotions,CodedEmotions,EmotionTypeLimited,EmotionType,EmoTypeCodedNegative,EmotionExtent,RegulationExtent,FearType,FearType
1326,4,5.5,94,97.17,0.796886208,"After the bus, there was a kind of mock jail with some cells containing animatronic figures - some hanging from chains, some not - and prisoners/guards all over moving us through the place. This was one of the most uncomfortable sections, because guards were seeking to jump scare anyone they could, and it was consistently very dark or strobe-lit, so motion and objects were inconsistent and hard to pick out.",Nervous/Jittery,8,Negative,Negative,Negative,4,5,,
1326,4,5.5,94,97.17,0.796886208,"After the bus, there was a kind of mock jail with some cells containing animatronic figures - some hanging from chains, some not - and prisoners/guards all over moving us through the place. This was one of the most uncomfortable sections, because guards were seeking to jump scare anyone they could, and it was consistently very dark or strobe-lit, so motion and objects were inconsistent and hard to pick out.",Fearful/Afraid,5,Negative,Negative,Negative,6,5,,1
1326,4,5.5,95,94.72,0.561563376,"In the very last section, there were a couple of ballon-typed tunnels that touched us. You could tell they were just full of air, but they were the only things through the whole event with which we interacted physically, which made that experience the worst of any. I think the biggest problem was the inevitability of it touching me. I didn't want to touch anything, but you couldn't get away from it.",Upset/Distressed,14,Negative,Negative,Negative,6,7,,
1326,4,5.5,95,94.72,0.561563376,"In the very last section, there were a couple of ballon-typed tunnels that touched us. You could tell they were just full of air, but they were the only things through the whole event with which we interacted physically, which made that experience the worst of any. I think the biggest problem was the inevitability of it touching me. I didn't want to touch anything, but you couldn't get away from it.",Disgusted/Grossed Out,4,Negative,Negative,Negative,4,3,,
1326,4,5.5,95,94.72,0.561563376,"In the very last section, there were a couple of ballon-typed tunnels that touched us. You could tell they were just full of air, but they were the only things through the whole event with which we interacted physically, which made that experience the worst of any. I think the biggest problem was the inevitability of it touching me. I didn't want to touch anything, but you couldn't get away from it.",Overwhelmed,9,Negative,Negative,Negative,5,6,,
1326,4,5.5,95,94.72,0.561563376,"In the very last section, there were a couple of ballon-typed tunnels that touched us. You could tell they were just full of air, but they were the only things through the whole event with which we interacted physically, which made that experience the worst of any. I think the biggest problem was the inevitability of it touching me. I didn't want to touch anything, but you couldn't get away from it.",Fearful/Afraid,5,Negative,Negative,Negative,3,4,,1
1326,3,4,96,97.15,0.794965205,"When I was leading in the second section, we were supposed to be ducking under/around some lasers in the big hallway, and being yelled at if we did not do so. At one point, I was staring down the hall to try and make out some consistent movement to focus on as I was walking. In the midst of the strobe lights, there were suddenly several black-clad people just wafting past me getting very close. It was pretty scary, because they appeared and disappeared in a matter of moments.",Alert/Attentive,2,Positive,Positive,,7,2,,
1326,3,4,96,97.15,0.794965205,"When I was leading in the second section, we were supposed to be ducking under/around some lasers in the big hallway, and being yelled at if we did not do so. At one point, I was staring down the hall to try and make out some consistent movement to focus on as I was walking. In the midst of the strobe lights, there were suddenly several black-clad people just wafting past me getting very close. It was pretty scary, because they appeared and disappeared in a matter of moments.",Irritable/Annoyed,7,Negative,Negative,Negative,6,5,,
1326,3,4,96,97.15,0.794965205,"When I was leading in the second section, we were supposed to be ducking under/around some lasers in the big hallway, and being yelled at if we did not do so. At one point, I was staring down the hall to try and make out some consistent movement to focus on as I was walking. In the midst of the strobe lights, there were suddenly several black-clad people just wafting past me getting very close. It was pretty scary, because they appeared and disappeared in a matter of moments.",Panicked,10,Negative,Negative,Negative,6,7,,
1326,3,4,96,97.15,0.794965205,"When I was leading in the second section, we were supposed to be ducking under/around some lasers in the big hallway, and being yelled at if we did not do so. At one point, I was staring down the hall to try and make out some consistent movement to focus on as I was walking. In the midst of the strobe lights, there were suddenly several black-clad people just wafting past me getting very close. It was pretty scary, because they appeared and disappeared in a matter of moments.",Fearful/Afraid,5,Negative,Negative,Negative,6,5,,1
1326,3,4,97,94.44,0.534669338,"There was one particular actor/moment that I found disturbing. In the hallway entering the infirmary, there was a person standing next to a gurney with this animatronic character that was retching and screaming. The actor was trying to comfort or quiet it, and the thing just kept writing and screaming the whole time we walked past. It didn't help that I was walking last through this part. It was pretty scary.",Alert/Attentive,2,Positive,Positive,,7,4,,
1326,3,4,97,94.44,0.534669338,"There was one particular actor/moment that I found disturbing. In the hallway entering the infirmary, there was a person standing next to a gurney with this animatronic character that was retching and screaming. The actor was trying to comfort or quiet it, and the thing just kept writing and screaming the whole time we walked past. It didn't help that I was walking last through this part. It was pretty scary.",Upset/Distressed,14,Negative,Negative,Negative,6,4,,
1326,3,4,97,94.44,0.534669338,"There was one particular actor/moment that I found disturbing. In the hallway entering the infirmary, there was a person standing next to a gurney with this animatronic character that was retching and screaming. The actor was trying to comfort or quiet it, and the thing just kept writing and screaming the whole time we walked past. It didn't help that I was walking last through this part. It was pretty scary.",Disgusted/Grossed Out,4,Negative,Negative,Negative,7,4,,
1326,3,4,97,94.44,0.534669338,"There was one particular actor/moment that I found disturbing. In the hallway entering the infirmary, there was a person standing next to a gurney with this animatronic character that was retching and screaming. The actor was trying to comfort or quiet it, and the thing just kept writing and screaming the whole time we walked past. It didn't help that I was walking last through this part. It was pretty scary.",Fearful/Afraid*,13,,Negative,Negative,3,2,,0
1327,5,7,98,127.79,1.231108669,"The scariest part was this room that had hanging bodies in it. The scary part wasn't the hanging bodies exactly, but there was also a strobe light in the room so you couldn't see where you were going. The strobe was moving so fast that it looked black at times, so you kept accidentally walking into the hanging bodies/whatever the hell these things were that were maybe human or silicone hanging from the ceiling. For the icing on the cake, people were also emerging from the ground to scare you from below, so it was a double whammy. Who knows! There were probably some sounds in there too but I just remember actually touching the bodies on accident and being grossed out. ",Alert/Attentive,2,Positive,Positive,,7,7,,
